# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2255969	2257198	-							ABO_RS10170	1230		old_locus_tag=ABO_1978
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2255969	2257198	-	WP_011589257.1	WP_011589257.1		acetamidase/formamidase family protein			ABO_RS10170	1230	409	
gene	rRNA	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2257579	2257694	-					rrf		ABO_RS10175	116		old_locus_tag=ABO_r7
rRNA		GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2257579	2257694	-				5S ribosomal RNA	rrf		ABO_RS10175	116		
gene	rRNA	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2257894	2260784	-							ABO_RS10180	2891		old_locus_tag=ABO_r8
rRNA		GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2257894	2260784	-				23S ribosomal RNA			ABO_RS10180	2891		
gene	rRNA	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2261114	2262655	-							ABO_RS10185	1542		old_locus_tag=ABO_r9
rRNA		GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2261114	2262655	-				16S ribosomal RNA			ABO_RS10185	1542		
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2263548	2264504	-							ABO_RS10190	957		old_locus_tag=ABO_1979
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2263548	2264504	-	WP_231483387.1	WP_231483387.1		AAA family ATPase			ABO_RS10190	957	318	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2264582	2265628	-							ABO_RS10195	1047		old_locus_tag=ABO_1980
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2264582	2265628	-	WP_011589259.1	WP_011589259.1		aliphatic amidase			ABO_RS10195	1047	348	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2265673	2266362	-					urtE		ABO_RS10200	690		old_locus_tag=ABO_1981
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2265673	2266362	-	WP_035459102.1	WP_035459102.1		urea ABC transporter ATP-binding subunit UrtE	urtE		ABO_RS10200	690	229	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2266418	2267167	-					urtD		ABO_RS10205	750		old_locus_tag=ABO_1982
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2266418	2267167	-	WP_011589261.1	WP_011589261.1		urea ABC transporter ATP-binding protein UrtD	urtD		ABO_RS10205	750	249	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2267164	2268306	-					urtC		ABO_RS10210	1143		old_locus_tag=ABO_1983
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2267164	2268306	-	WP_011589262.1	WP_011589262.1		urea ABC transporter permease subunit UrtC	urtC		ABO_RS10210	1143	380	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2268316	2269242	-					urtB		ABO_RS10215	927		old_locus_tag=ABO_1984
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2268316	2269242	-	WP_011589263.1	WP_011589263.1		urea ABC transporter permease subunit UrtB	urtB		ABO_RS10215	927	308	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2269340	2270524	-					urtA		ABO_RS10220	1185		old_locus_tag=ABO_1985
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2269340	2270524	-	WP_197017543.1	WP_197017543.1		urea ABC transporter substrate-binding protein	urtA		ABO_RS10220	1185	394	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2270875	2274231	+							ABO_RS10225	3357		old_locus_tag=ABO_1986
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2270875	2274231	+	WP_041705018.1	WP_041705018.1		ATP-binding protein			ABO_RS10225	3357	1118	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2274228	2275133	+							ABO_RS10230	906		old_locus_tag=ABO_1987
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2274228	2275133	+	WP_011589266.1	WP_011589266.1		response regulator transcription factor			ABO_RS10230	906	301	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2275127	2275651	-							ABO_RS10235	525		old_locus_tag=ABO_1988
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2275127	2275651	-	WP_011589267.1	WP_011589267.1		hypothetical protein			ABO_RS10235	525	174	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2275917	2277179	+							ABO_RS10240	1263		old_locus_tag=ABO_1989
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2275917	2277179	+	WP_011589268.1	WP_011589268.1		6-phosphofructokinase			ABO_RS10240	1263	420	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2277338	2278654	-							ABO_RS10245	1317		old_locus_tag=ABO_1990
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2277338	2278654	-	WP_011589269.1	WP_011589269.1		uracil-xanthine permease family protein			ABO_RS10245	1317	438	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2278685	2279311	-					upp		ABO_RS10250	627		old_locus_tag=ABO_1991
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2278685	2279311	-	WP_041705504.1	WP_041705504.1		uracil phosphoribosyltransferase	upp		ABO_RS10250	627	208	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2279973	2281046	-							ABO_RS10255	1074		old_locus_tag=ABO_1992
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2279973	2281046	-	WP_011589271.1	WP_011589271.1		peptidoglycan-binding protein			ABO_RS10255	1074	357	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2281549	2281917	+							ABO_RS10260	369		old_locus_tag=ABO_1993
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2281549	2281917	+	WP_011589272.1	WP_011589272.1		rhodanese-like domain-containing protein			ABO_RS10260	369	122	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2282069	2282599	+					ppa		ABO_RS10265	531		old_locus_tag=ABO_1994
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2282069	2282599	+	WP_011589273.1	WP_011589273.1		inorganic diphosphatase	ppa		ABO_RS10265	531	176	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2282792	2283820	-							ABO_RS10270	1029		old_locus_tag=ABO_1995
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2282792	2283820	-	WP_011589274.1	WP_011589274.1		AraC family transcriptional regulator			ABO_RS10270	1029	342	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2283961	2284839	+							ABO_RS10275	879		old_locus_tag=ABO_1996
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2283961	2284839	+	WP_011589275.1	WP_011589275.1		metal-dependent hydrolase			ABO_RS10275	879	292	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2284939	2285592	-							ABO_RS10280	654		old_locus_tag=ABO_1997
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2284939	2285592	-	WP_041705022.1	WP_041705022.1		class I SAM-dependent methyltransferase			ABO_RS10280	654	217	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2285585	2286298	-							ABO_RS10285	714		old_locus_tag=ABO_1998
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2285585	2286298	-	WP_050731514.1	WP_050731514.1		hypothetical protein			ABO_RS10285	714	237	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2286548	2287555	-							ABO_RS10290	1008		old_locus_tag=ABO_1999
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2286548	2287555	-	WP_041705025.1	WP_041705025.1		DUF2333 family protein			ABO_RS10290	1008	335	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2287581	2288924	-							ABO_RS10295	1344		old_locus_tag=ABO_2000
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2287581	2288924	-	WP_011589279.1	WP_011589279.1		two-component sensor histidine kinase			ABO_RS10295	1344	447	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2288921	2289586	-							ABO_RS10300	666		old_locus_tag=ABO_2001
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2288921	2289586	-	WP_011589280.1	WP_011589280.1		response regulator transcription factor			ABO_RS10300	666	221	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2289567	2290472	-							ABO_RS10305	906		old_locus_tag=ABO_2002
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2289567	2290472	-	WP_011589281.1	WP_011589281.1		FAD:protein FMN transferase			ABO_RS10305	906	301	
gene	pseudogene	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2290492	2291747	-							ABO_RS14575	1256		pseudo
CDS	without_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2290492	2291747	-				DUF3570 domain-containing protein			ABO_RS14575	1256		pseudo
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2291758	2291985	-							ABO_RS10315	228		old_locus_tag=ABO_2005
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2291758	2291985	-	WP_197017544.1	WP_197017544.1		DUF4266 domain-containing protein			ABO_RS10315	228	75	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2291985	2292428	-							ABO_RS10320	444		old_locus_tag=ABO_2006
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2291985	2292428	-	WP_011589285.1	WP_011589285.1		TlpA family protein disulfide reductase			ABO_RS10320	444	147	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2292579	2294459	+					dsbD		ABO_RS10325	1881		old_locus_tag=ABO_2007
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2292579	2294459	+	WP_011589286.1	WP_011589286.1		protein-disulfide reductase DsbD	dsbD		ABO_RS10325	1881	626	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2294740	2295180	+					aroQ		ABO_RS10330	441		old_locus_tag=ABO_2008
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2294740	2295180	+	WP_041705513.1	WP_041705513.1		type II 3-dehydroquinate dehydratase	aroQ		ABO_RS10330	441	146	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2295183	2295635	+					accB		ABO_RS10335	453		old_locus_tag=ABO_2009
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2295183	2295635	+	WP_011589288.1	WP_011589288.1		acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		ABO_RS10335	453	150	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2295648	2296994	+					accC		ABO_RS10340	1347		old_locus_tag=ABO_2010
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2295648	2296994	+	WP_011589289.1	WP_011589289.1		acetyl-CoA carboxylase biotin carboxylase subunit	accC		ABO_RS10340	1347	448	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2297154	2298035	+					prmA		ABO_RS10345	882		old_locus_tag=ABO_2011
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2297154	2298035	+	WP_035459129.1	WP_035459129.1		50S ribosomal protein L11 methyltransferase	prmA		ABO_RS10345	882	293	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2298206	2299411	+							ABO_RS10350	1206		old_locus_tag=ABO_2012
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2298206	2299411	+	WP_011589291.1	WP_011589291.1		zinc-ribbon and DUF3426 domain-containing protein			ABO_RS10350	1206	401	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2299530	2300570	+					dusB		ABO_RS10355	1041		old_locus_tag=ABO_2013
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2299530	2300570	+	WP_011589292.1	WP_011589292.1		tRNA dihydrouridine synthase DusB	dusB		ABO_RS10355	1041	346	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2300615	2300899	+					fis		ABO_RS10360	285		old_locus_tag=ABO_2014
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2300615	2300899	+	WP_007148571.1	WP_007148571.1		DNA-binding transcriptional regulator Fis	fis		ABO_RS10360	285	94	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2300994	2302571	+					purH		ABO_RS10365	1578		old_locus_tag=ABO_2015
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2300994	2302571	+	WP_011589294.1	WP_011589294.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH		ABO_RS10365	1578	525	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2302698	2303984	+					purD		ABO_RS10370	1287		old_locus_tag=ABO_2016
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2302698	2303984	+	WP_186326990.1	WP_186326990.1		phosphoribosylamine--glycine ligase	purD		ABO_RS10370	1287	428	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2304055	2305122	+							ABO_RS10375	1068		old_locus_tag=ABO_2017
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2304055	2305122	+	WP_011589296.1	WP_011589296.1		cyclic nucleotide-binding domain-containing protein			ABO_RS10375	1068	355	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2305082	2307895	+							ABO_RS10380	2814		old_locus_tag=ABO_2018
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2305082	2307895	+	WP_011589297.1	WP_011589297.1		hybrid sensor histidine kinase/response regulator			ABO_RS10380	2814	937	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2307926	2309407	-							ABO_RS10385	1482		old_locus_tag=ABO_2019
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2307926	2309407	-	WP_011589298.1	WP_011589298.1		AAA family ATPase			ABO_RS10385	1482	493	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2309573	2310232	+					coq7		ABO_RS10390	660		old_locus_tag=ABO_2020
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2309573	2310232	+	WP_011589299.1	WP_011589299.1		2-polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone monooxygenase	coq7		ABO_RS10390	660	219	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2310340	2311170	-					speD		ABO_RS10395	831		old_locus_tag=ABO_2021
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2310340	2311170	-	WP_011589300.1	WP_011589300.1		adenosylmethionine decarboxylase	speD		ABO_RS10395	831	276	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2311298	2311714	-							ABO_RS10400	417		old_locus_tag=ABO_2022
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2311298	2311714	-	WP_011589301.1	WP_011589301.1		OsmC family protein			ABO_RS10400	417	138	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2312039	2312668	+					crp		ABO_RS10405	630		old_locus_tag=ABO_2023
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2312039	2312668	+	WP_011589302.1	WP_011589302.1		cAMP-activated global transcriptional regulator CRP	crp		ABO_RS10405	630	209	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2312926	2313720	-					trpC		ABO_RS10410	795		old_locus_tag=ABO_2024
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2312926	2313720	-	WP_011589303.1	WP_011589303.1		indole-3-glycerol phosphate synthase TrpC	trpC		ABO_RS10410	795	264	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2313732	2314784	-					trpD		ABO_RS10415	1053		old_locus_tag=ABO_2025
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2313732	2314784	-	WP_011589304.1	WP_011589304.1		anthranilate phosphoribosyltransferase	trpD		ABO_RS10415	1053	350	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2314781	2315383	-							ABO_RS10420	603		old_locus_tag=ABO_2026
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2314781	2315383	-	WP_011589305.1	WP_011589305.1		aminodeoxychorismate/anthranilate synthase component II			ABO_RS10420	603	200	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2315386	2316876	-					trpE		ABO_RS10425	1491		old_locus_tag=ABO_2027
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2315386	2316876	-	WP_011589306.1	WP_011589306.1		anthranilate synthase component I	trpE		ABO_RS10425	1491	496	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2317214	2317669	+							ABO_RS10430	456		old_locus_tag=ABO_2028
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2317214	2317669	+	WP_011589307.1	WP_011589307.1		MOSC domain-containing protein			ABO_RS10430	456	151	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2317674	2318231	+							ABO_RS10435	558		old_locus_tag=ABO_2029
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2317674	2318231	+	WP_011589308.1	WP_011589308.1		DUF1415 domain-containing protein			ABO_RS10435	558	185	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2318228	2318569	+							ABO_RS10440	342		old_locus_tag=ABO_2030
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2318228	2318569	+	WP_011589309.1	WP_011589309.1		DUF3301 domain-containing protein			ABO_RS10440	342	113	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2318657	2319205	-							ABO_RS10445	549		old_locus_tag=ABO_2031
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2318657	2319205	-	WP_011589310.1	WP_011589310.1		response regulator transcription factor			ABO_RS10445	549	182	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2319198	2320550	-							ABO_RS10450	1353		old_locus_tag=ABO_2032
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2319198	2320550	-	WP_231868118.1	WP_231868118.1		ATP-binding protein			ABO_RS10450	1353	450	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2320569	2321282	-							ABO_RS10455	714		old_locus_tag=ABO_2033
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2320569	2321282	-	WP_231868117.1	WP_231868117.1		SURF1 family protein			ABO_RS10455	714	237	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2321438	2321833	-					cyoD		ABO_RS10460	396		old_locus_tag=ABO_2034
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2321438	2321833	-	WP_011589313.1	WP_011589313.1		cytochrome o ubiquinol oxidase subunit IV	cyoD		ABO_RS10460	396	131	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2321830	2322468	-					cyoC		ABO_RS10465	639		old_locus_tag=ABO_2035
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2321830	2322468	-	WP_035459162.1	WP_035459162.1		cytochrome o ubiquinol oxidase subunit III	cyoC		ABO_RS10465	639	212	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	2322461	2324440	-					cyoB		ABO_RS10470	1980		old_locus_tag=ABO_2036
