# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3016601	3017791	+	WP_008738640.1	WP_008738640.1		hypothetical protein			S7S_RS13320	1191	396	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3017788	3019974	+							S7S_RS19695	2187		
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3017788	3019974	+	WP_035205309.1	WP_035205309.1		hypothetical protein			S7S_RS19695	2187	728	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3019971	3020738	+							S7S_RS13330	768		old_locus_tag=S7S_13250
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3019971	3020738	+	WP_008738645.1	WP_008738645.1		HNH endonuclease			S7S_RS13330	768	255	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3020753	3022471	+							S7S_RS13335	1719		old_locus_tag=S7S_13255
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3020753	3022471	+	WP_008738647.1	WP_008738647.1		DUF262 domain-containing protein			S7S_RS13335	1719	572	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3022520	3023083	-							S7S_RS13340	564		old_locus_tag=S7S_13260
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3022520	3023083	-	WP_008738649.1	WP_008738649.1		integrase domain-containing protein			S7S_RS13340	564	187	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3023062	3023250	-							S7S_RS20040	189		
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3023062	3023250	-	WP_238582898.1	WP_238582898.1		hypothetical protein			S7S_RS20040	189	62	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3023247	3023411	-							S7S_RS20045	165		
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3023247	3023411	-	WP_008738651.1	WP_008738651.1		hypothetical protein			S7S_RS20045	165	54	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3023819	3024310	-							S7S_RS13345	492		old_locus_tag=S7S_13265
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3023819	3024310	-	WP_008738654.1	WP_008738654.1		MarR family transcriptional regulator			S7S_RS13345	492	163	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3024808	3025776	+							S7S_RS13350	969		old_locus_tag=S7S_13270
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3024808	3025776	+	WP_041026007.1	WP_041026007.1		acetaldehyde dehydrogenase (acetylating)			S7S_RS13350	969	322	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3025799	3026806	+					dmpG		S7S_RS13355	1008		old_locus_tag=S7S_13275
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3025799	3026806	+	WP_041026008.1	WP_041026008.1		4-hydroxy-2-oxovalerate aldolase	dmpG		S7S_RS13355	1008	335	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3026831	3027031	+							S7S_RS13360	201		old_locus_tag=S7S_13280
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3026831	3027031	+	WP_008734269.1	WP_008734269.1		2-hydroxymuconate tautomerase family protein			S7S_RS13360	201	66	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3027028	3027861	+							S7S_RS13365	834		old_locus_tag=S7S_13285
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3027028	3027861	+	WP_008734267.1	WP_008734267.1		alpha/beta fold hydrolase			S7S_RS13365	834	277	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3027915	3029216	+							S7S_RS13370	1302		old_locus_tag=S7S_13290
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3027915	3029216	+	WP_008734266.1	WP_008734266.1		Rieske 2Fe-2S domain-containing protein			S7S_RS13370	1302	433	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3029244	3029774	+							S7S_RS13375	531		old_locus_tag=S7S_13295
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3029244	3029774	+	WP_008734265.1	WP_008734265.1		aromatic-ring-hydroxylating dioxygenase subunit beta			S7S_RS13375	531	176	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3030001	3030978	+							S7S_RS13380	978		old_locus_tag=S7S_13300
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3030001	3030978	+	WP_008734264.1	WP_008734264.1		TAXI family TRAP transporter solute-binding subunit			S7S_RS13380	978	325	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3031076	3032401	+							S7S_RS13385	1326		old_locus_tag=S7S_13305
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3031076	3032401	+	WP_008734263.1	WP_008734263.1		porin			S7S_RS13385	1326	441	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3032518	3034464	+							S7S_RS13390	1947		old_locus_tag=S7S_13310
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3032518	3034464	+	WP_008734262.1	WP_008734262.1		TRAP transporter fused permease subunit			S7S_RS13390	1947	648	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3034489	3035346	+							S7S_RS13395	858		old_locus_tag=S7S_13315
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3034489	3035346	+	WP_008734261.1	WP_008734261.1		VOC family protein			S7S_RS13395	858	285	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3035384	3036190	+							S7S_RS13400	807		old_locus_tag=S7S_13320
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3035384	3036190	+	WP_008734260.1	WP_008734260.1		SDR family NAD(P)-dependent oxidoreductase			S7S_RS13400	807	268	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3036219	3037115	+							S7S_RS13405	897		old_locus_tag=S7S_13325
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3036219	3037115	+	WP_008734259.1	WP_008734259.1		DMT family transporter			S7S_RS13405	897	298	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3037145	3037495	+							S7S_RS13410	351		old_locus_tag=S7S_13330
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3037145	3037495	+	WP_008734257.1	WP_008734257.1		non-heme iron oxygenase ferredoxin subunit			S7S_RS13410	351	116	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3037498	3038511	+							S7S_RS13415	1014		old_locus_tag=S7S_13335
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3037498	3038511	+	WP_008734254.1	WP_008734254.1		FAD-binding oxidoreductase			S7S_RS13415	1014	337	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3038527	3039117	+							S7S_RS13420	591		old_locus_tag=S7S_13340
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3038527	3039117	+	WP_008734253.1	WP_008734253.1		CoA pyrophosphatase			S7S_RS13420	591	196	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3039181	3039939	+							S7S_RS13425	759		old_locus_tag=S7S_13345
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3039181	3039939	+	WP_008734251.1	WP_008734251.1		IclR family transcriptional regulator			S7S_RS13425	759	252	
gene	tRNA	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3039999	3040075	+							S7S_RS13430	77		old_locus_tag=S7S_t18658
tRNA		GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3039999	3040075	+				tRNA-Met			S7S_RS13430	77		anticodon=CAT
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3040333	3040626	-							S7S_RS13435	294		old_locus_tag=S7S_13350
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3040333	3040626	-	WP_008734250.1	WP_008734250.1		type II toxin-antitoxin system RelE/ParE family toxin			S7S_RS13435	294	97	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3040614	3040892	-							S7S_RS13440	279		old_locus_tag=S7S_13355
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3040614	3040892	-	WP_008734248.1	WP_008734248.1		CopG family ribbon-helix-helix protein			S7S_RS13440	279	92	
gene	tRNA	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3041093	3041179	+							S7S_RS19750	87		
tRNA		GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3041093	3041179	+				tRNA-OTHER			S7S_RS19750	87		
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3041318	3041725	+							S7S_RS13445	408		old_locus_tag=S7S_13360
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3041318	3041725	+	WP_008734246.1	WP_008734246.1		hypothetical protein			S7S_RS13445	408	135	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3041871	3042245	+							S7S_RS13450	375		old_locus_tag=S7S_13365
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3041871	3042245	+	WP_008734245.1	WP_008734245.1		hypothetical protein			S7S_RS13450	375	124	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3042276	3042611	-							S7S_RS13455	336		old_locus_tag=S7S_13370
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3042276	3042611	-	WP_035203502.1	WP_035203502.1		DUF1820 family protein			S7S_RS13455	336	111	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3043062	3044279	+					coxB		S7S_RS13460	1218		old_locus_tag=S7S_13375
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3043062	3044279	+	WP_008734243.1	WP_008734243.1		cytochrome c oxidase subunit II	coxB		S7S_RS13460	1218	405	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3044295	3045881	+					ctaD		S7S_RS13465	1587		old_locus_tag=S7S_13380
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3044295	3045881	+	WP_008734242.1	WP_008734242.1		cytochrome c oxidase subunit I	ctaD		S7S_RS13465	1587	528	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3045914	3046486	+							S7S_RS13470	573		old_locus_tag=S7S_13385
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3045914	3046486	+	WP_008734241.1	WP_008734241.1		cytochrome c oxidase assembly protein			S7S_RS13470	573	190	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3046521	3047405	+							S7S_RS13475	885		old_locus_tag=S7S_13390
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3046521	3047405	+	WP_008734240.1	WP_008734240.1		cytochrome c oxidase subunit 3			S7S_RS13475	885	294	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3047471	3047728	-							S7S_RS13480	258		old_locus_tag=S7S_13395
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3047471	3047728	-	WP_008734237.1	WP_008734237.1		twin transmembrane helix small protein			S7S_RS13480	258	85	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3047881	3048615	+							S7S_RS13485	735		old_locus_tag=S7S_13400
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3047881	3048615	+	WP_035203499.1	WP_035203499.1		SURF1 family protein			S7S_RS13485	735	244	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3048655	3049266	+							S7S_RS13490	612		old_locus_tag=S7S_13405
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3048655	3049266	+	WP_008734234.1	WP_008734234.1		hypothetical protein			S7S_RS13490	612	203	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3049271	3050338	+							S7S_RS13495	1068		old_locus_tag=S7S_13410
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3049271	3050338	+	WP_008734232.1	WP_008734232.1		COX15/CtaA family protein			S7S_RS13495	1068	355	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3050331	3051227	+					cyoE		S7S_RS13500	897		old_locus_tag=S7S_13415
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3050331	3051227	+	WP_008734230.1	WP_008734230.1		heme o synthase	cyoE		S7S_RS13500	897	298	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3051500	3052090	+							S7S_RS13505	591		old_locus_tag=S7S_13420
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3051500	3052090	+	WP_008734228.1	WP_008734228.1		LemA family protein			S7S_RS13505	591	196	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3052102	3054021	+							S7S_RS13510	1920		old_locus_tag=S7S_13425
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3052102	3054021	+	WP_008734227.1	WP_008734227.1		M48 family metallopeptidase			S7S_RS13510	1920	639	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3054274	3054645	+							S7S_RS13515	372		old_locus_tag=S7S_13430
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3054274	3054645	+	WP_008734226.1	WP_008734226.1		hypothetical protein			S7S_RS13515	372	123	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3054708	3055841	-							S7S_RS13520	1134		old_locus_tag=S7S_13435
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3054708	3055841	-	WP_008734225.1	WP_008734225.1		NAD(P)/FAD-dependent oxidoreductase			S7S_RS13520	1134	377	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3055834	3057189	-							S7S_RS13525	1356		old_locus_tag=S7S_13440
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3055834	3057189	-	WP_008734224.1	WP_008734224.1		cyclopropane-fatty-acyl-phospholipid synthase family protein			S7S_RS13525	1356	451	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3057347	3058465	-							S7S_RS13530	1119		old_locus_tag=S7S_13445
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3057347	3058465	-	WP_052269260.1	WP_052269260.1		GNAT family N-acetyltransferase			S7S_RS13530	1119	372	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3059060	3059260	+							S7S_RS20050	201		
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3059060	3059260	+	WP_052269345.1	WP_052269345.1		cold shock domain-containing protein			S7S_RS20050	201	66	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3059317	3060855	+							S7S_RS13540	1539		old_locus_tag=S7S_13455
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3059317	3060855	+	WP_008734220.1	WP_008734220.1		sodium/solute symporter			S7S_RS13540	1539	512	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3060863	3061480	-							S7S_RS13545	618		old_locus_tag=S7S_13460
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3060863	3061480	-	WP_008734218.1	WP_008734218.1		hypothetical protein			S7S_RS13545	618	205	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3061477	3062814	-							S7S_RS13550	1338		old_locus_tag=S7S_13465
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3061477	3062814	-	WP_238582899.1	WP_238582899.1		exo-alpha-sialidase			S7S_RS13550	1338	445	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3063196	3064809	+							S7S_RS13555	1614		old_locus_tag=S7S_13470
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3063196	3064809	+	WP_008734216.1	WP_008734216.1		bifunctional diguanylate cyclase/phosphodiesterase			S7S_RS13555	1614	537	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3064960	3065721	+							S7S_RS13560	762		old_locus_tag=S7S_13475
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3064960	3065721	+	WP_008734215.1	WP_008734215.1		START domain-containing protein			S7S_RS13560	762	253	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3065914	3066657	+							S7S_RS13565	744		old_locus_tag=S7S_13480
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3065914	3066657	+	WP_008734214.1	WP_008734214.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			S7S_RS13565	744	247	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3066815	3067657	+							S7S_RS13570	843		old_locus_tag=S7S_13485
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3066815	3067657	+	WP_008734213.1	WP_008734213.1		SDR family NAD(P)-dependent oxidoreductase			S7S_RS13570	843	280	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3067709	3068299	+							S7S_RS13575	591		old_locus_tag=S7S_13490
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3067709	3068299	+	WP_008734212.1	WP_008734212.1		DUF938 domain-containing protein			S7S_RS13575	591	196	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3068408	3069784	+					rhlB		S7S_RS13580	1377		old_locus_tag=S7S_13495
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3068408	3069784	+	WP_008734211.1	WP_008734211.1		ATP-dependent RNA helicase RhlB	rhlB		S7S_RS13580	1377	458	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3069765	3070085	+							S7S_RS13585	321		old_locus_tag=S7S_13500
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3069765	3070085	+	WP_008734210.1	WP_008734210.1		sulfurtransferase			S7S_RS13585	321	106	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3070135	3071634	-							S7S_RS13590	1500		old_locus_tag=S7S_13505
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3070135	3071634	-	WP_008734209.1	WP_008734209.1		PhoH family protein			S7S_RS13590	1500	499	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3071913	3072377	+							S7S_RS13595	465		old_locus_tag=S7S_13510
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3071913	3072377	+	WP_008734208.1	WP_008734208.1		isoprenylcysteine carboxylmethyltransferase family protein			S7S_RS13595	465	154	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3072292	3072999	-							S7S_RS13600	708		old_locus_tag=S7S_13515
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3072292	3072999	-	WP_008734206.1	WP_008734206.1		hypothetical protein			S7S_RS13600	708	235	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3073173	3074246	+							S7S_RS13605	1074		old_locus_tag=S7S_13520
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3073173	3074246	+	WP_008734205.1	WP_008734205.1		DUF2817 domain-containing protein			S7S_RS13605	1074	357	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3074369	3074848	+							S7S_RS13610	480		old_locus_tag=S7S_13525
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3074369	3074848	+	WP_008734203.1	WP_008734203.1		hypothetical protein			S7S_RS13610	480	159	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	3075068	3075748	+							S7S_RS13615	681		old_locus_tag=S7S_13530
