# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4129534	4130469	-					ispH		B5T_RS18395	936		old_locus_tag=B5T_03719
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4129534	4130469	-	WP_014996038.1	WP_014996038.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH		B5T_RS18395	936	311	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4130620	4131090	-					fkpB		B5T_RS18400	471		old_locus_tag=B5T_03720
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4130620	4131090	-	WP_014996039.1	WP_014996039.1		FKBP-type peptidyl-prolyl cis-trans isomerase	fkpB		B5T_RS18400	471	156	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4131080	4131583	-					lspA		B5T_RS18405	504		old_locus_tag=B5T_03721
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4131080	4131583	-	WP_041717737.1	WP_041717737.1		signal peptidase II	lspA		B5T_RS18405	504	167	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4131618	4134434	-					ileS		B5T_RS18410	2817		old_locus_tag=B5T_03722
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4131618	4134434	-	WP_014996041.1	WP_014996041.1		isoleucine--tRNA ligase	ileS		B5T_RS18410	2817	938	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4134431	4135363	-					ribF		B5T_RS18415	933		old_locus_tag=B5T_03723
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4134431	4135363	-	WP_014996042.1	WP_014996042.1		bifunctional riboflavin kinase/FAD synthetase	ribF		B5T_RS18415	933	310	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4135439	4137025	-					murJ		B5T_RS18420	1587		old_locus_tag=B5T_03724
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4135439	4137025	-	WP_014996043.1	WP_014996043.1		murein biosynthesis integral membrane protein MurJ	murJ		B5T_RS18420	1587	528	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4137304	4137573	+					rpsT		B5T_RS18425	270		old_locus_tag=B5T_03725
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4137304	4137573	+	WP_026949548.1	WP_026949548.1		30S ribosomal protein S20	rpsT		B5T_RS18425	270	89	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4137654	4138763	-					proB		B5T_RS18430	1110		old_locus_tag=B5T_03726
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4137654	4138763	-	WP_014996045.1	WP_014996045.1		glutamate 5-kinase	proB		B5T_RS18430	1110	369	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4138798	4139982	-					obgE		B5T_RS18435	1185		old_locus_tag=B5T_03727
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4138798	4139982	-	WP_014996046.1	WP_014996046.1		GTPase ObgE	obgE		B5T_RS18435	1185	394	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4140139	4140399	-					rpmA		B5T_RS18440	261		old_locus_tag=B5T_03728
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4140139	4140399	-	WP_014996047.1	WP_014996047.1		50S ribosomal protein L27	rpmA		B5T_RS18440	261	86	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4140427	4140738	-					rplU		B5T_RS18445	312		old_locus_tag=B5T_03729
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4140427	4140738	-	WP_014996048.1	WP_014996048.1		50S ribosomal protein L21	rplU		B5T_RS18445	312	103	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4140994	4141965	+							B5T_RS18450	972		old_locus_tag=B5T_03730
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4140994	4141965	+	WP_014996049.1	WP_014996049.1		polyprenyl synthetase family protein			B5T_RS18450	972	323	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4141998	4142591	+							B5T_RS18455	594		old_locus_tag=B5T_03731
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4141998	4142591	+	WP_014996050.1	WP_014996050.1		YajG family lipoprotein			B5T_RS18455	594	197	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4142600	4142872	+							B5T_RS18460	273		old_locus_tag=B5T_03732
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4142600	4142872	+	WP_014996051.1	WP_014996051.1		SelT/SelW/SelH family protein			B5T_RS18460	273	90	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4143058	4143249	-							B5T_RS18465	192		old_locus_tag=B5T_03733
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4143058	4143249	-	WP_014996052.1	WP_014996052.1		CPXCG motif-containing cysteine-rich protein			B5T_RS18465	192	63	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4143237	4143650	-							B5T_RS18470	414		old_locus_tag=B5T_03734
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4143237	4143650	-	WP_014996053.1	WP_014996053.1		HIT family protein			B5T_RS18470	414	137	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4143788	4144177	+							B5T_RS18475	390		old_locus_tag=B5T_03735
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4143788	4144177	+	WP_014996054.1	WP_014996054.1		MAPEG family protein			B5T_RS18475	390	129	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4144219	4145235	-							B5T_RS18480	1017		old_locus_tag=B5T_03736
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4144219	4145235	-	WP_014996055.1	WP_014996055.1		AraC family transcriptional regulator			B5T_RS18480	1017	338	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4145435	4146265	+							B5T_RS18485	831		old_locus_tag=B5T_03737
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4145435	4146265	+	WP_014996056.1	WP_014996056.1		NAD(P)-dependent oxidoreductase			B5T_RS18485	831	276	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4146457	4146642	+							B5T_RS18490	186		old_locus_tag=B5T_03738
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4146457	4146642	+	WP_014996057.1	WP_014996057.1		hypothetical protein			B5T_RS18490	186	61	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4146639	4147019	-							B5T_RS18495	381		old_locus_tag=B5T_03739
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4146639	4147019	-	WP_014996058.1	WP_014996058.1		hypothetical protein			B5T_RS18495	381	126	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4147287	4147718	+							B5T_RS18500	432		old_locus_tag=B5T_03740
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4147287	4147718	+	WP_014996059.1	WP_014996059.1		hypothetical protein			B5T_RS18500	432	143	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4147858	4149183	+							B5T_RS18505	1326		old_locus_tag=B5T_03741
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4147858	4149183	+	WP_014996060.1	WP_014996060.1		AarF/ABC1/UbiB kinase family protein			B5T_RS18505	1326	441	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4149241	4149792	-							B5T_RS18510	552		old_locus_tag=B5T_03742
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4149241	4149792	-	WP_014996061.1	WP_014996061.1		porin family protein			B5T_RS18510	552	183	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4149928	4151283	-							B5T_RS18515	1356		old_locus_tag=B5T_03743
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4149928	4151283	-	WP_014996062.1	WP_014996062.1		VWA domain-containing protein			B5T_RS18515	1356	451	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4151294	4152247	-							B5T_RS18520	954		old_locus_tag=B5T_03744
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4151294	4152247	-	WP_229682998.1	WP_229682998.1		MoxR family ATPase			B5T_RS18520	954	317	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4152332	4152691	-							B5T_RS18525	360		old_locus_tag=B5T_03745
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4152332	4152691	-	WP_014996064.1	WP_014996064.1		antibiotic biosynthesis monooxygenase			B5T_RS18525	360	119	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4152784	4153416	-							B5T_RS18530	633		old_locus_tag=B5T_03746
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4152784	4153416	-	WP_014996065.1	WP_014996065.1		TetR family transcriptional regulator			B5T_RS18530	633	210	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4153669	4155675	+							B5T_RS18535	2007		old_locus_tag=B5T_03747
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4153669	4155675	+	WP_014996066.1	WP_014996066.1		SDR family oxidoreductase			B5T_RS18535	2007	668	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4155852	4156835	-							B5T_RS18540	984		old_locus_tag=B5T_03748
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4155852	4156835	-	WP_014996067.1	WP_014996067.1		alpha/beta hydrolase			B5T_RS18540	984	327	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4157196	4158692	+							B5T_RS18545	1497		old_locus_tag=B5T_03749
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4157196	4158692	+	WP_014996068.1	WP_014996068.1		HAMP domain-containing protein			B5T_RS18545	1497	498	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4158679	4159734	+							B5T_RS18550	1056		old_locus_tag=B5T_03750
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4158679	4159734	+	WP_014996069.1	WP_014996069.1		hypothetical protein			B5T_RS18550	1056	351	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4159831	4161936	-					gspD		B5T_RS18555	2106		old_locus_tag=B5T_03751
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4159831	4161936	-	WP_014996070.1	WP_014996070.1		type II secretion system secretin GspD	gspD		B5T_RS18555	2106	701	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4162031	4162897	-							B5T_RS18560	867		old_locus_tag=B5T_03752
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4162031	4162897	-	WP_041717123.1	WP_041717123.1		hypothetical protein			B5T_RS18560	867	288	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4163107	4163826	-							B5T_RS18565	720		old_locus_tag=B5T_03753
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4163107	4163826	-	WP_014996072.1	WP_014996072.1		type II secretion system protein N			B5T_RS18565	720	239	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4164226	4175301	-							B5T_RS18570	11076		old_locus_tag=B5T_03755
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4164226	4175301	-	WP_041717124.1	WP_041717124.1		filamentous haemagglutinin family protein			B5T_RS18570	11076	3691	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4175429	4176388	-							B5T_RS18575	960		old_locus_tag=B5T_03756
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4175429	4176388	-	WP_014996074.1	WP_014996074.1		DUF4880 domain-containing protein			B5T_RS18575	960	319	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4176378	4176881	-							B5T_RS18580	504		old_locus_tag=B5T_03757
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4176378	4176881	-	WP_014996075.1	WP_014996075.1		sigma-70 family RNA polymerase sigma factor			B5T_RS18580	504	167	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4176902	4177537	-							B5T_RS18585	636		old_locus_tag=B5T_03758
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4176902	4177537	-	WP_041717125.1	WP_041717125.1		STN domain-containing protein			B5T_RS18585	636	211	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4177998	4178510	-					ssb		B5T_RS18590	513		old_locus_tag=B5T_03759
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4177998	4178510	-	WP_014996077.1	WP_014996077.1		single-stranded DNA-binding protein	ssb		B5T_RS18590	513	170	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4178578	4179945	-							B5T_RS18595	1368		old_locus_tag=B5T_03760
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4178578	4179945	-	WP_014996078.1	WP_014996078.1		MFS transporter			B5T_RS18595	1368	455	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4180178	4180825	+							B5T_RS18600	648		old_locus_tag=B5T_03761
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4180178	4180825	+	WP_014996079.1	WP_014996079.1		LuxR C-terminal-related transcriptional regulator			B5T_RS18600	648	215	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4180958	4183783	+					uvrA		B5T_RS18605	2826		old_locus_tag=B5T_03762
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4180958	4183783	+	WP_014996080.1	WP_014996080.1		excinuclease ABC subunit UvrA	uvrA		B5T_RS18605	2826	941	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4184007	4184357	-							B5T_RS22390	351		old_locus_tag=B5T_03763
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4184007	4184357	-	WP_014996081.1	WP_014996081.1		hypothetical protein			B5T_RS22390	351	116	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4184589	4185890	+							B5T_RS18615	1302		old_locus_tag=B5T_03764
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4184589	4185890	+	WP_014996082.1	WP_014996082.1		glycerophosphoryl diester phosphodiesterase			B5T_RS18615	1302	433	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4185949	4186419	-							B5T_RS18620	471		old_locus_tag=B5T_03765
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4185949	4186419	-	WP_014996083.1	WP_014996083.1		GyrI-like domain-containing protein			B5T_RS18620	471	156	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4186487	4187023	-							B5T_RS18625	537		old_locus_tag=B5T_03766
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4186487	4187023	-	WP_014996084.1	WP_014996084.1		bacterioferritin			B5T_RS18625	537	178	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4187147	4188862	-					dauA		B5T_RS18630	1716		old_locus_tag=B5T_03767
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4187147	4188862	-	WP_041717126.1	WP_041717126.1		C4-dicarboxylic acid transporter DauA	dauA		B5T_RS18630	1716	571	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4188943	4189146	+							B5T_RS18635	204		old_locus_tag=B5T_03768
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4188943	4189146	+	WP_014996086.1	WP_014996086.1		hypothetical protein			B5T_RS18635	204	67	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4189232	4189618	-					rplQ		B5T_RS18640	387		old_locus_tag=B5T_03769
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4189232	4189618	-	WP_014996087.1	WP_014996087.1		50S ribosomal protein L17	rplQ		B5T_RS18640	387	128	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4189669	4190676	-					rpoA		B5T_RS18645	1008		old_locus_tag=B5T_03770
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4189669	4190676	-	WP_014996088.1	WP_014996088.1		DNA-directed RNA polymerase subunit alpha	rpoA		B5T_RS18645	1008	335	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4190697	4191323	-					rpsD		B5T_RS18650	627		old_locus_tag=B5T_03771
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4190697	4191323	-	WP_014996089.1	WP_014996089.1		30S ribosomal protein S4	rpsD		B5T_RS18650	627	208	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4191340	4191738	-					rpsK		B5T_RS18655	399		old_locus_tag=B5T_03772
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4191340	4191738	-	WP_014996090.1	WP_014996090.1		30S ribosomal protein S11	rpsK		B5T_RS18655	399	132	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4191761	4192117	-					rpsM		B5T_RS18660	357		old_locus_tag=B5T_03773
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4191761	4192117	-	WP_014996091.1	WP_014996091.1		30S ribosomal protein S13	rpsM		B5T_RS18660	357	118	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4192232	4192348	-					rpmJ		B5T_RS18665	117		old_locus_tag=B5T_03774
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4192232	4192348	-	WP_008928865.1	WP_008928865.1		50S ribosomal protein L36	rpmJ		B5T_RS18665	117	38	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4192384	4193766	-					secY		B5T_RS18670	1383		old_locus_tag=B5T_03775
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4192384	4193766	-	WP_014996092.1	WP_014996092.1		preprotein translocase subunit SecY	secY		B5T_RS18670	1383	460	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4193780	4194214	-					rplO		B5T_RS18675	435		old_locus_tag=B5T_03776
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4193780	4194214	-	WP_014996093.1	WP_014996093.1		50S ribosomal protein L15	rplO		B5T_RS18675	435	144	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4194218	4194400	-					rpmD		B5T_RS18680	183		old_locus_tag=B5T_03777
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4194218	4194400	-	WP_014996094.1	WP_014996094.1		50S ribosomal protein L30	rpmD		B5T_RS18680	183	60	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4194424	4194921	-					rpsE		B5T_RS18685	498		old_locus_tag=B5T_03778
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4194424	4194921	-	WP_014996095.1	WP_014996095.1		30S ribosomal protein S5	rpsE		B5T_RS18685	498	165	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4194934	4195284	-					rplR		B5T_RS18690	351		old_locus_tag=B5T_03779
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4194934	4195284	-	WP_014996096.1	WP_014996096.1		50S ribosomal protein L18	rplR		B5T_RS18690	351	116	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	4195302	4195835	-					rplF		B5T_RS18695	534		old_locus_tag=B5T_03780
